id,tier,topic,type,question,answer,alternative_answer,explanation,expected_output,created_at
JSI020,intermediate,higher-order-functions,write_the_code,"Write a function called pipe that takes any number of functions and returns a new function that applies them left to right.

const process = pipe(x => x * 2, x => x + 3);
console.log(process(5)); // 13","function pipe(...fns) {
  return function(value) {
    return fns.reduce((acc, fn) => fn(acc), value);
  };
}","const pipe = (...fns) => value => fns.reduce((acc, fn) => fn(acc), value);",pipe collects all functions with rest parameters. The returned function starts with value and feeds it through each function in order using reduce. This is a foundational functional programming pattern.,,2026-05-15 16:49:50.143672+00
JSI021,intermediate,destructuring,output_prediction,"What will the following code log to the console?

const [first, , third] = [10, 20, 30];
console.log(first);
console.log(third);","10
30",,Array destructuring assigns elements by position. The blank comma skips the second element (20). first gets 10 and third gets 30.,,2026-05-15 16:49:50.143672+00
JSI022,intermediate,destructuring,output_prediction,"What will the following code log to the console?

const { name, age = 25 } = { name: ""Bob"" };
console.log(name);
console.log(age);","Bob
25",,"Object destructuring with a default: age = 25 means if the property is absent from the source object, the variable takes the default value. Since { name: 'Bob' } has no age, age defaults to 25.",,2026-05-15 16:49:50.143672+00
JSI023,intermediate,destructuring,fill_in_the_blank,"Fill in the blank to swap the values of a and b using destructuring:

let a = 1, b = 2;
___ = [b, a];
console.log(a, b); // 2 1","let a = 1, b = 2;
[a, b] = [b, a];
console.log(a, b); // 2 1",,"The right-hand side [b, a] creates a temporary array [2, 1]. Destructuring assignment then assigns the first element (2) to a and the second (1) to b, effectively swapping them without a temp variable.",2 1,2026-05-15 16:49:50.143672+00
JSI024,intermediate,destructuring,write_the_code,"Write a function called getCoords that takes an object with x and y properties and returns them as an array [x, y] using destructuring in the parameter list.

getCoords({ x: 3, y: 7 }) // [3, 7]","function getCoords({ x, y }) {
  return [x, y];
}",,"Destructuring can be done directly in the function parameter. When called with an object, { x, y } extracts the properties into local variables, which are then returned as an array.",,2026-05-15 16:49:50.143672+00
JSI025,intermediate,spread-rest,output_prediction,"What will the following code log to the console?

const a = [1, 2, 3];
const b = [4, 5, 6];
const combined = [...a, ...b];
console.log(combined.length);
console.log(combined[3]);","6
4",,"The spread operator (...) expands an array into its individual elements. Combining two arrays of length 3 each creates an array of length 6. Index 3 is the first element of b, which is 4.",,2026-05-15 16:49:50.143672+00
JSI026,intermediate,spread-rest,write_the_code,"Write a function called sum that accepts any number of arguments and returns their total.

sum(1, 2, 3)    // 6
sum(4, 5, 6, 7) // 22","function sum(...nums) {
  return nums.reduce((acc, n) => acc + n, 0);
}","function sum(...nums) {
  let total = 0;
  for (const n of nums) total += n;
  return total;
}","Rest parameters (...nums) collect all arguments into an array, regardless of how many are passed. reduce then sums them. This is more flexible than listing fixed parameters.",,2026-05-15 16:49:50.143672+00
JSI027,intermediate,spread-rest,output_prediction,"What will the following code log to the console?

function first(a, b, ...rest) {
  console.log(a);
  console.log(b);
  console.log(rest);
}
first(1, 2, 3, 4, 5);","1
2
[3, 4, 5]",,"a and b receive the first two arguments. The rest parameter (...rest) gathers all remaining arguments into an array. console.log([3, 4, 5]) displays the array with brackets.",,2026-05-15 16:49:50.143672+00
JSI028,intermediate,scope,output_prediction,"What will the following code log to the console?

let x = ""global"";
{
  let x = ""block"";
  console.log(x);
}
console.log(x);","block
global",,"let is block-scoped. The inner let x = 'block' is a separate variable that only exists within the curly braces. Outside the block, the outer x = 'global' is still accessible.",,2026-05-15 16:49:50.143672+00
JSI029,intermediate,scope,output_prediction,"What will the following code log to the console?

function outer() {
  let count = 0;
  function inner() {
    count++;
    console.log(count);
  }
  inner();
  inner();
}
outer();","1
2",,inner has access to count in outer's scope via closure. Each call to inner() increments the same count variable and logs the updated value.,,2026-05-15 16:49:50.143672+00
JSI030,intermediate,scope,spot_the_bug,"Find and fix the bug. The function should return the doubled value but logs undefined:

function double(n) {
  const result = n * 2;
}
console.log(double(5));","function double(n) {
  const result = n * 2;
  return result;
}
console.log(double(5));",,"The function computes result but never returns it, so the function returns undefined implicitly. Adding return result (or return n * 2 directly) sends the computed value back to the caller.",10,2026-05-15 16:49:50.143672+00
JSI031,intermediate,error-handling,output_prediction,"What will the following code log to the console?

try {
  const result = 10 / 0;
  console.log(result);
} catch (e) {
  console.log(""Error:"", e.message);
} finally {
  console.log(""Done"");
}","Infinity
Done",,"In JavaScript, dividing a number by 0 does not throw — it returns Infinity. So the try block logs Infinity, the catch block is skipped, and finally always runs, logging 'Done'.",,2026-05-15 16:49:50.143672+00
JSI032,intermediate,error-handling,write_the_code,"Write a function called safeDivide that divides a by b. If b is 0, throw an Error with the message 'Division by zero'. Otherwise return the result.

safeDivide(10, 2) // 5
safeDivide(10, 0) // throws Error: Division by zero","function safeDivide(a, b) {
  if (b === 0) throw new Error(""Division by zero"");
  return a / b;
}",,throw immediately stops execution and propagates an error up the call stack. Callers can catch it with try/catch. Using a descriptive Error message makes debugging much easier than throwing a plain string.,,2026-05-15 16:49:50.143672+00
JSI033,intermediate,error-handling,spot_the_bug,"Find and fix the bug. The code should log 'caught' when an error is thrown:

try {
  throw ""something went wrong"";
} catch {
  console.log(""caught"");
} catch (e) {
  console.log(e);
}","try {
  throw ""something went wrong"";
} catch (e) {
  console.log(""caught"");
}",,A try block can only have one catch clause. Having two catch blocks is a syntax error. Remove the duplicate and use a single catch to handle all thrown values.,caught,2026-05-15 16:49:50.143672+00
JSI034,intermediate,classes,output_prediction,"What will the following code log to the console?

class Animal {
  constructor(name) {
    this.name = name;
  }
  speak() {
    return `${this.name} makes a sound.`;
  }
}
const dog = new Animal(""Rex"");
console.log(dog.speak());",Rex makes a sound.,,"The constructor stores name on the instance. speak() accesses this.name, which refers to the current instance's name property. Calling dog.speak() returns 'Rex makes a sound.'.",,2026-05-15 16:49:50.143672+00
JSI035,intermediate,classes,write_the_code,"Write a class called Rectangle with a constructor that takes width and height. Add a method area() that returns the area, and a method perimeter() that returns the perimeter.

const r = new Rectangle(4, 5);
r.area()      // 20
r.perimeter() // 18","class Rectangle {
  constructor(width, height) {
    this.width = width;
    this.height = height;
  }
  area() {
    return this.width * this.height;
  }
  perimeter() {
    return 2 * (this.width + this.height);
  }
}",,The constructor initialises instance properties. Methods defined in the class body are added to the prototype and shared across all instances. area() returns width × height; perimeter() returns 2 × (width + height).,,2026-05-15 16:49:50.143672+00
JSI036,intermediate,classes,output_prediction,"What will the following code log to the console?

class Counter {
  #count = 0;
  increment() { this.#count++; }
  value() { return this.#count; }
}
const c = new Counter();
c.increment();
c.increment();
console.log(c.value());
console.log(c.#count);","2
SyntaxError: Private field '#count' must be declared in an enclosing class",,"Private class fields (prefixed with #) are only accessible inside the class body. c.value() returns 2 correctly, but c.#count outside the class is a SyntaxError — private fields enforce true encapsulation.",,2026-05-15 16:49:50.143672+00
JSI037,intermediate,strings,output_prediction,"What will the following code log to the console?

const str = ""  Hello, World!  "";
console.log(str.trim().toLowerCase().replace(""world"", ""JS""));","hello, JS!",,"trim() removes leading/trailing whitespace. toLowerCase() converts to 'hello, world!'. replace('world', 'JS') replaces the first occurrence, producing 'hello, JS!'. Note: replace is case-sensitive by default.",,2026-05-15 16:49:50.143672+00
JSI038,intermediate,strings,fill_in_the_blank,"Fill in the blank to check if a string contains a substring:

const email = ""user@example.com"";
console.log(email.___('@')); // true","const email = ""user@example.com"";
console.log(email.includes('@')); // true",,"includes() returns true if the string contains the specified substring, and false otherwise. It is case-sensitive and a cleaner alternative to indexOf() !== -1.",true,2026-05-15 16:49:50.143672+00
JSI039,intermediate,strings,write_the_code,"Write a function called countVowels that takes a string and returns the number of vowels (a, e, i, o, u, case-insensitive).

countVowels('Hello World') // 3","function countVowels(str) {
  return str.toLowerCase().split('').filter(c => 'aeiou'.includes(c)).length;
}","function countVowels(str) {
  let count = 0;
  for (const c of str.toLowerCase()) {
    if ('aeiou'.includes(c)) count++;
  }
  return count;
}",toLowerCase() handles case-insensitivity. split('') converts the string to an array of characters. filter keeps only those in 'aeiou'. Counting the remaining elements gives the vowel count.,,2026-05-15 16:49:50.143672+00
JSI040,intermediate,scope,output_prediction,"What will the following code log to the console?

const obj = {
  value: 10,
  double() {
    const helper = () => this.value * 2;
    return helper();
  }
};
console.log(obj.double());",20,,"double() is a regular method so this refers to obj. helper is an arrow function inside double(), so it inherits this from double's context — also obj. this.value * 2 is 10 * 2 = 20.",,2026-05-15 16:49:50.143672+00
T010,simple,javascript_basics,write_the_code,Write JavaScript code that declares a const named greeting with value 'Hello' and logs it to the console.	,const greeting = 'Hello'; console.log(greeting);	,,"This row sets language='javascript' instead of 'python', the value seen everywhere else in the dataset. Use it to confirm the admin panel's language filter/dropdown and syntax highlighting handle a second language correctly.	",,2026-07-15 16:39:51.451+00
